TRKNO;CUSNO;SHPNO;SHPDT;PRFLG;DAFLG;NCINV;INVRF;INVFL;DDFLG;CMRFL;SIVFL;SDDFL;ISSDT;INVNO;DDNBR;SHDDT;ESTDA;ESTTA;SHPNM;SHPA1;SHPA2;SHPA3;SHPCT;SHPAA;SHPTP;PACKG;CARQY;PALQY;GWGHT;NWGHT;WGTUM;WGTDC;VOLUM;SHPMK;UNLOC;CARNM;CARA1;CARA2;CARA3;SINFO;SNDNM;SNDA1;SNDA2;SNDA3;SNDCT;SNDAA;BILNO;BILNM;BILA1;BILA2;BILA3;BILCT;BILAA;BILNC;BILDP;BILTL;BILFX;ACTNO;ACTNM;ACTA1;ACTA2;ACTA3;ACTCT;ACTAA;SUPCD;PYTRM;FRTST;TRTRM;DELPT;PRTRM;BNKNM;BNKA1;BNKA2;BNKA3;BNKNO;INVNC;INVPT;INVAM;CURCD;CURDC;TAXAM;TAXPC;INSAM;FRGHT;SBLNO;SBLNM;SBLA1;SBLA2;SBLA3;SBLCT;SBLAA;SBLNC;SBLDP;SBLTL;SBLFX;SACNO;SACNM;SACA1;SACA2;SACA3;SACCT;SACAA;SSPCD;SPYTM;SFRST;STRTM;SDLPT;SPRTM;SBKNM;SBKA1;SBKA2;SBKA3;SBKNO;SINVC;SIVPT;SIVAM;SCRCD;SCRDC;STXAM;STXPC;SINAM;SFRGT
1160830;10000109;0;20250426;4;0;0;0;0;0;0;0;0;0;523884;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160831;10000109;1;20250426;4;0;0;0;0;0;0;0;0;0;523885;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160832;10000111;1;20250426;4;0;0;0;0;0;0;0;0;0;523886;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160833;10000111;1;20250426;4;0;0;0;0;0;0;0;0;0;523887;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160834;10000123;0;20250426;4;0;0;0;0;0;0;0;0;0;523888;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160835;10000123;0;20250426;4;0;0;0;0;0;0;0;0;0;523889;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160836;10000123;0;20250426;4;0;0;0;0;0;0;0;0;0;523890;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160837;10000126;0;20250426;4;0;0;0;0;0;0;0;0;0;523891;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160838;10000119;1;20250426;4;0;0;0;0;0;0;0;0;0;124429;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160839;10000119;1;20250426;4;0;0;0;0;0;0;0;0;0;124430;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160840;10000116;0;20250426;4;0;0;0;0;0;0;0;0;0;124425;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160841;10000116;0;20250426;4;0;0;0;0;0;0;0;0;0;124426;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1160848;11000101;1;20250426;4;0;0;0;0;0;0;0;0;0;987254;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;-                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170527;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523895;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170528;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523896;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170529;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523897;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170530;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523898;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170531;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523899;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170532;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523900;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170533;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523901;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170534;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523902;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170535;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523903;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170536;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523904;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170537;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523905;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
1170538;10000115;0;20250427;4;0;0;0;0;0;0;0;0;0;523906;0;20250426;0;0;                              ;                         ;                         ;                         ;   ;          ;          ;          ;0;0;0.0;0.0;  ;   ;0;          ;                    ;*                             ;                         ;                         ;                         ;                              ;                              ;                         ;                         ;                         ;   ;          ;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0;0;                              ;                         ;                         ;                         ;   ;          ;                    ;                    ;                    ;                    ;0;                              ;                         ;                         ;                         ;   ;          ;               ;                              ;0;                              ;               ;   ;                         ;                         ;                         ;                         ;               ;                    ;                    ;0.0;  ;   ;0.0;0.0;0.0;0.0
TRKNO;CUSNO;SHPNO;SHPDT;PRFLG;DAFLG;NCINV;INVRF;INVFL;DDFLG;CMRFL;SIVFL;SDDFL;ISSDT;INVNO;DDNBR;SHDDT;ESTDA;ESTTA;SHPNM;SHPA1;SHPA2;SHPA3;SHPCT;SHPAA;SHPTP;PACKG;CARQY;PALQY;GWGHT;NWGHT;WGTUM;WGTDC;VOLUM;SHPMK;UNLOC;CARNM;CARA1;CARA2;CARA3;SINFO;SNDNM;SNDA1;SNDA2;SNDA3;SNDCT;SNDAA;BILNO;BILNM;BILA1;BILA2;BILA3;BILCT;BILAA;BILNC;BILDP;BILTL;BILFX;ACTNO;ACTNM;ACTA1;ACTA2;ACTA3;ACTCT;ACTAA;SUPCD;PYTRM;FRTST;TRTRM;DELPT;PRTRM;BNKNM;BNKA1;BNKA2;BNKA3;BNKNO;INVNC;INVPT;INVAM;CURCD;CURDC;TAXAM;TAXPC;INSAM;FRGHT;SBLNO;SBLNM;SBLA1;SBLA2;SBLA3;SBLCT;SBLAA;SBLNC;SBLDP;SBLTL;SBLFX;SACNO;SACNM;SACA1;SACA2;SACA3;SACCT;SACAA;SSPCD;SPYTM;SFRST;STRTM;SDLPT;SPRTM;SBKNM;SBKA1;SBKA2;SBKA3;SBKNO;SINVC;SIVPT;SIVAM;SCRCD;SCRDC;STXAM;STXPC;SINAM;SFRGT
