"SEQ"	"WH"	"DEVID"	"SYSFLG1"	"SYSFLG2"	"SYSFLG3"	"SYSFLG4"	"LOGINID"	"TRDATE"	"TRTYPE"	"OPESEQ"	"RESULT"	"RSNCODE"	"TRUCKNO"	"CUSTNO"	"SHIPPN"	"SHIPQTY"	"TAGTYPE"	"PN"	"CUSTPN"	"QTY"	"TAGSEQ"	"SCANDATE"	"SCANTIME"	"REGISTERED_AT"	"REGISTERED_COMPNAME"	"REGISTERED_COMPCODE"	"SHIPNO"	"CHECKTYPE"	"FILENAME"
557	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0032"	"0"	"3000"	"0141327"	"10000603"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"976"	10-JAN-25	"233206"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
558	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0033"	"0"	"2000"	"0141327"	"10000603"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070310"	10-JAN-25	"233208"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
559	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0034"	"0"	"3000"	"0141327"	"10000603"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"977"	10-JAN-25	"233209"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
564	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	3	"0039"	"0"	"0000"	"0141327"	"10000603"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"233216"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
565	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0002"	"0"	"1000"	"0141328"	"10000606"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"233312"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
560	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0035"	"0"	"2000"	"0141327"	"10000603"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070472"	10-JAN-25	"233211"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
561	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0036"	"0"	"3000"	"0141327"	"10000603"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"978"	10-JAN-25	"233212"	25-APR-25	"DSTH"	"40040"	"06"	"1"	"20250110.CSV"
566	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0003"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070450"	10-JAN-25	"233312"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
567	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0004"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"981"	10-JAN-25	"233313"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
568	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0005"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070347"	10-JAN-25	"233314"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
569	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0006"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"982"	10-JAN-25	"233315"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
570	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0007"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070221"	10-JAN-25	"233316"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
1978	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0001"	"0"	"1000"	"0130962"	"10001002"	"JK212400-00110B"	20	"  "	"               "	"                         "		""	10-JAN-25	"143351"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1979	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0002"	"0"	"2000"	"0130962"	"10001002"	"               "		"11"	"JK112600-53540B"	"21175-1264               "	16	"0070000"	10-JAN-25	"143926"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1980	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0003"	"0"	"3000"	"0130962"	"10001002"	"               "		"UR"	"JK112600-53540B"	"21175-1264               "	16	"324"	10-JAN-25	"143927"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1981	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0004"	"0"	"2000"	"0130962"	"10001002"	"               "		"11"	"JK112600-53540B"	"21175-1264               "	4	"0070027"	10-JAN-25	"143929"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1982	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0005"	"0"	"3000"	"0130962"	"10001002"	"               "		"UR"	"JK112600-53540B"	"21175-1264               "	4	"325"	10-JAN-25	"143931"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1983	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0006"	"0"	"2000"	"0130962"	"10001002"	"               "		"11"	"JK212600-45420B"	"21175-1980               "	16	"0070001"	10-JAN-25	"144217"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1984	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0007"	"0"	"3000"	"0130962"	"10001002"	"               "		"UR"	"JK212600-45420B"	"21175-1980               "	16	"037"	10-JAN-25	"144219"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1985	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0008"	"0"	"2000"	"0130962"	"10001002"	"               "		"11"	"JK212600-45420B"	"21175-1980               "	4	"0070027"	10-JAN-25	"144221"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1986	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0009"	"0"	"3000"	"0130962"	"10001002"	"               "		"UR"	"JK212600-45420B"	"21175-1980               "	4	"038"	10-JAN-25	"144222"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1987	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0010"	"0"	"2000"	"0130962"	"10001002"	"               "		"11"	"JK212400-00110B"	"21176-0839               "	20	"0070156"	10-JAN-25	"144358"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1988	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0011"	"0"	"3000"	"0130962"	"10001002"	"               "		"UR"	"JK212400-00110B"	"21176-0839               "	20	"109"	10-JAN-25	"144400"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1989	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	3	"0012"	"0"	"0000"	"0130962"	"10001002"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"144419"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1990	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0001"	"0"	"1000"	"0130960"	"11000900"	"JK212600-56400B"	48	"  "	"               "	"                         "		""	10-JAN-25	"144422"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1991	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0002"	"0"	"2000"	"0130960"	"11000900"	"               "		"11"	"JK212600-56400B"	"21175-2185               "	16	"0090000"	10-JAN-25	"144655"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1992	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0003"	"0"	"3000"	"0130960"	"11000900"	"               "		"UR"	"JK212600-56400B"	"21175-2185               "	16	"437"	10-JAN-25	"144658"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1993	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0004"	"0"	"2000"	"0130960"	"11000900"	"               "		"11"	"JK212600-56400B"	"21175-2185               "	16	"0090002"	10-JAN-25	"144700"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1994	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0005"	"0"	"3000"	"0130960"	"11000900"	"               "		"UR"	"JK212600-56400B"	"21175-2185               "	16	"438"	10-JAN-25	"144704"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1995	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0006"	"0"	"2000"	"0130960"	"11000900"	"               "		"11"	"JK212600-56400B"	"21175-2185               "	16	"0090009"	10-JAN-25	"144707"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1996	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0007"	"0"	"3000"	"0130960"	"11000900"	"               "		"UR"	"JK212600-56400B"	"21175-2185               "	16	"436"	10-JAN-25	"144710"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
2171	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0029"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"302"	10-JAN-25	"230621"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2172	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0030"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070001"	10-JAN-25	"230622"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2167	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0025"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38302-84M10-00094        "		"408"	10-JAN-25	"230556"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2168	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0026"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070005"	10-JAN-25	"230617"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2169	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0027"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"301"	10-JAN-25	"230618"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2170	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0028"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070000"	10-JAN-25	"230619"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2173	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0031"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"307"	10-JAN-25	"230624"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2174	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0032"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070004"	10-JAN-25	"230625"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2175	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0033"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"308"	10-JAN-25	"230627"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2176	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0034"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070002"	10-JAN-25	"230629"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2177	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0035"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"303"	10-JAN-25	"230630"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2178	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0036"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070003"	10-JAN-25	"230631"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2179	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0037"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"304"	10-JAN-25	"230632"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2180	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0038"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070006"	10-JAN-25	"230633"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2181	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0039"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"305"	10-JAN-25	"230634"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2182	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0040"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA460060-52007S"	"38301-84M10-00094        "	12	"0070007"	10-JAN-25	"230636"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2183	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0041"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38301-84M10-00094        "		"306"	10-JAN-25	"230637"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2184	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0042"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA150800-03827S"	"38910-84M10-00094        "	24	"0070006"	10-JAN-25	"230705"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2185	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0043"	"0"	"3000"	"0141314"	"11001503"	"               "		"CS"	"               "	"38910-84M10-00094        "		"503"	10-JAN-25	"230707"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
2186	"11"	"00"	" "	" "	" "	" "	"977"	10-JAN-25	1	"0044"	"0"	"2000"	"0141314"	"11001503"	"               "		"11"	"MA150800-03827S"	"38910-84M10-00094        "	24	"0070005"	10-JAN-25	"230710"	25-APR-25	"DSTH"	"40040"	"00"	"J"	"20250110.CSV"
325	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0038"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070692"	10-JAN-25	"210128"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
326	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0039"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"418"	10-JAN-25	"210129"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
327	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0040"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070617"	10-JAN-25	"210130"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
328	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0041"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"422"	10-JAN-25	"210132"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
329	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0042"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070734"	10-JAN-25	"210134"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
330	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0043"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"426"	10-JAN-25	"210134"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
331	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0044"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070540"	10-JAN-25	"210136"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
332	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0045"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"430"	10-JAN-25	"210137"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
333	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0046"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070604"	10-JAN-25	"210144"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
334	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0047"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"393"	10-JAN-25	"210145"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
335	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0048"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070504"	10-JAN-25	"210147"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
336	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0049"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"397"	10-JAN-25	"210148"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
337	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0050"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070623"	10-JAN-25	"210149"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
338	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0051"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"401"	10-JAN-25	"210150"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
339	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0052"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070754"	10-JAN-25	"210151"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
340	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0053"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"405"	10-JAN-25	"210152"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
341	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0054"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070558"	10-JAN-25	"210153"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
342	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0055"	"0"	"3000"	"0110603"	"10000800"	"               "		"UR"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"409"	10-JAN-25	"210154"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
343	"48"	"08"	" "	" "	" "	" "	"4"	10-JAN-25	1	"0056"	"0"	"2000"	"0110603"	"10000800"	"               "		"11"	"JK214000-03300H"	"31300-K2F-N811-M1        "	10	"0070632"	10-JAN-25	"210155"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
571	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0008"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"983"	10-JAN-25	"233317"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
572	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0009"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070396"	10-JAN-25	"233318"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
573	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0010"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"984"	10-JAN-25	"233319"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
574	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0011"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070184"	10-JAN-25	"233320"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
575	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0012"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"985"	10-JAN-25	"233321"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
576	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0013"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070363"	10-JAN-25	"233323"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
577	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0014"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"986"	10-JAN-25	"233323"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
578	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0015"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070162"	10-JAN-25	"233324"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
579	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0016"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"987"	10-JAN-25	"233325"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
580	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0017"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070485"	10-JAN-25	"233326"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
581	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0018"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"988"	10-JAN-25	"233327"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
582	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0019"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070409"	10-JAN-25	"233328"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
583	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0020"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"989"	10-JAN-25	"233329"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
584	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0021"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61200M"	"5713A473                 "	10	"0070461"	10-JAN-25	"233330"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
585	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0022"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61200M"	"5713A473                 "	10	"990"	10-JAN-25	"233331"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
586	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0023"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61100M"	"5713A474                 "	10	"0070451"	10-JAN-25	"233433"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
587	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0024"	"0"	"3000"	"0141328"	"10000606"	"               "		"UR"	"AE262100-61100M"	"5713A474                 "	10	"961"	10-JAN-25	"233434"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
588	"48"	"08"	" "	" "	" "	" "	"1"	10-JAN-25	1	"0025"	"0"	"2000"	"0141328"	"10000606"	"               "		"11"	"AE262100-61100M"	"5713A474                 "	10	"0070473"	10-JAN-25	"233435"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
2000	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0001"	"0"	"1000"	"0130961"	"11000900"	"JK212600-42110B"	16	"  "	"               "	"                         "		""	10-JAN-25	"145430"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
2001	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0001"	"0"	"1000"	"0130961"	"11000900"	"JK212600-32110B"	160	"  "	"               "	"                         "		""	10-JAN-25	"145430"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
1997	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	3	"0008"	"0"	"0000"	"0130960"	"11000900"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"144956"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
2002	"11"	"00"	" "	" "	" "	" "	"7788"	09-JAN-25	1	"0001"	"0"	"1000"	"0130961"	"11000900"	"JK212600-45620B"	112	"  "	"               "	"                         "		""	10-JAN-25	"145430"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
